filename,filepath,type,category,subcategory,emotion,language,speaker_id,utterance_id,label,transcription,dataset
common_voice_hi_27388819.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388819.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"महबूबा के शपथग्रहण समारोह में शामिल होंगे नायडू, जितेंद्र",CommonVoice
common_voice_hi_27388826.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388826.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,हेलीकॉप्टर दुर्घटना में सऊदी अरब के शहजादे मंसूर बिन मोकरेन की मौत,CommonVoice
common_voice_hi_27388827.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388827.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"मैंने सोचा, सोनिया मुझे बतौर पीएम चुन सकती हैं",CommonVoice
common_voice_hi_27388828.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388828.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,यूपी में तस्करों ने गोली मारकर की दारोगा की हत्या,CommonVoice
common_voice_hi_27388832.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388832.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"अयोध्या में राम रसोई की शुरुआत, श्रद्धालुओं को मिलेगा फ्री खाना",CommonVoice
common_voice_hi_27388994.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388994.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,आक्रामक बल्लेबाजी में सक्षम लेकिन चतुराई से खेल रहा हूं: यूसुफ पठान,CommonVoice
common_voice_hi_27388995.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388995.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,पनामा लीक्स पर ताजा खुलासे के बाद अमिताभ फिर बोले- 'मैंने कुछ नहीं किया',CommonVoice
common_voice_hi_27388996.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388996.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,हत्या मामले में शोभराज की उम्रकैद की सजा बरकरार,CommonVoice
common_voice_hi_27388997.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388997.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,हमारे पास वाजपेयी-आडवाणी के परिजनों के खिलाफ सबूतः दिग्विजय सिंह,CommonVoice
common_voice_hi_27388998.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388998.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,बंगाल: दिलीप घोष बोले- बीजेपी का इस साल एक करोड़ सदस्य बनाने का टारगेट,CommonVoice
common_voice_hi_27389005.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389005.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,ऐसे बनाएं अपने दांतों को चमकदार और मजबूत!,CommonVoice
common_voice_hi_27389006.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389006.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"पीएम नरेंद्र मोदी से पूछ रहीं पायल रोहतगी, ट्विटर पर क्यों नहीं किया फॉलो?",CommonVoice
common_voice_hi_27389007.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389007.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,महाराष्ट्र हिंसा: राज्य सरकार बैकफुट पर,CommonVoice
common_voice_hi_27389009.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389009.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,जनता की आवाज नहीं दबा सकती सरकार: किशनजी,CommonVoice
common_voice_hi_27389012.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389012.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"फाइंडिंग फैनी की कमाई में तेजी, क्रीचर भी थोड़ा आगे बढ़ी",CommonVoice
common_voice_hi_27389013.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389013.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,ऐश्वर्या राय और सोनम कपूर कान्स फिल्म फेस्टिवल में लेंगी हिस्सा,CommonVoice
common_voice_hi_27389014.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389014.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,पुतिन ने तुर्की को डराने के लिए वायु रक्षा मिसाइलें भेजी,CommonVoice
common_voice_hi_27389015.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389015.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"शिक्षामित्र धैर्य रखें, उनके साथ अन्याय नहीं होगा: स्मृति",CommonVoice
common_voice_hi_27389016.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389016.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,मुफ्त इंटरनेट पर छिड़ी जंग,CommonVoice
common_voice_hi_27389023.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389023.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"पुरी के शंकराचार्य बोले, मोदी का विरोध करने वाराणसी जाऊंगा",CommonVoice
common_voice_hi_27389024.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389024.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,अब बंगलुरू यूनिवर्सिटी में स्टूडेंट्स के डॉक्यूमेंट्स का होगा ऑनलाइन वेरिफिकेशन,CommonVoice
common_voice_hi_27389026.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389026.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,अमिताभ बच्चन ने ट्विटर पर अपशब्द कहने वालों को किया शुक्रिया,CommonVoice
common_voice_hi_27389027.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389027.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"महीने के पहले दिन आम लोगों को राहत, कम हुई पेट्रोल की कीमत",CommonVoice
common_voice_hi_27389033.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389033.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,मुझे शिवसेना से कोई गिला नहीं: गोपाल कृष्ण गांधी,CommonVoice
common_voice_hi_27389034.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389034.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,अभिभावकों की हत्या के बाद व्यक्ति ने की खुदकुशी,CommonVoice
common_voice_hi_27389035.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389035.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,वोट अपने पाले में लाने के लिए गिड़गिड़ाते राजकुमार,CommonVoice
common_voice_hi_27389036.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389036.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,इस वजह से कार लगती है बेकार!,CommonVoice
common_voice_hi_27389037.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389037.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,अर्जेंटीना के जॉर्ज मारियो बर्गोग्लियो पोप बने,CommonVoice
common_voice_hi_27389048.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389048.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"हैदराबाद में सीरीज जीतने के इरादे से उतरेगी टीम इंडिया, तीसरा वनडे आज",CommonVoice
common_voice_hi_27389049.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389049.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,संघ के बिना अन्ना जीरो: दिग्विजय सिंह,CommonVoice
common_voice_hi_27389050.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389050.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,'यादगार' लम्हों में महिलाओं की पसंद होती है 'खास',CommonVoice
common_voice_hi_27389051.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389051.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,पाकिस्तान ने लौटाया सरबजीत सिंह का सामान,CommonVoice
common_voice_hi_27389052.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389052.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"सीधी बात: सचिन पायलट बोले- सीएम गहलोत से मनमुटाव नहीं, हम सब यूनाइटेड",CommonVoice
common_voice_hi_27389058.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389058.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,कांग्रेस ने बिहार के साथ नाइंसाफी की: भाजपा,CommonVoice
common_voice_hi_27389060.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389060.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"शादी में आए मेहमानों को ये खास तोहफा देंगे प्रियंका-निक, Photo वायरल",CommonVoice
common_voice_hi_27389061.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389061.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"ऐसा तो नहीं होता प्यार, ये तो धोखा ही था...",CommonVoice
common_voice_hi_27389062.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389062.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"आलिया के बर्थडे पर करण जौहर का गिफ्ट, शेयर किया 'राजी' का लुक",CommonVoice
common_voice_hi_27389068.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389068.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,विरुद्धनगर: डीएमके से एआईएडीएमके ने छीनी थी सीट,CommonVoice
common_voice_hi_27389069.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389069.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"विराट-अनुष्का के साथ फिल्म बनाएंगे करण जौहर, ट्विटर पर की तारीफ",CommonVoice
common_voice_hi_27389070.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389070.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,खुश रहने के लिए अपने 'इंटरेस्ट' को बनाएं अपनी जॉब,CommonVoice
common_voice_hi_27389071.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27389071.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,अन्ना हजारे नासिक के अस्पताल में भर्ती,CommonVoice
